MEHT (feet),C Marker (feet),Decision Altitude (feet),Vertical Speed at Threshold (feet/min),Wind Speed (knots),Wind Direction (degrees),Runway Condition,PAPI Status
41.66485556796955,720.547879318829,393.4478429619245,508.06428524051466,18.182297898900202,105.12271790625671,Wet,High
36.85509897583923,872.5029340225672,614.6510202630136,794.7231862111707,16.304820679289417,125.59347346404824,Icy,Mixed
33.41692211742452,727.8056505344289,386.42095493201373,369.4072010503263,3.2824070670877328,262.57873281354017,Snowy,Mixed
32.87102256613682,792.6475779798313,536.8405499013274,398.2254996528052,1.5612863700467505,358.3772675333936,Wet,Mixed
46.12006800949104,950.2899382445373,440.6015822896141,378.7845543761944,19.878590280509343,204.15889493392055,Wet,Mixed
40.73484776006454,649.5387609697377,519.187718950695,426.1141057018391,29.172974677434972,250.6954363803063,Snowy,High
37.00983594477064,648.287216590169,616.3080229201942,463.75265017379706,29.17132806914096,213.5868752785239,Wet,Mixed
43.21907090488913,757.6316400307383,543.1981817912405,666.8953136597154,29.561146632324157,359.63495880061066,Icy,Mixed
31.87794168083952,856.3396613261264,586.1936965701868,529.5054541285722,10.88351033679798,292.0819461530852,Dry,Low
47.05816370572494,975.6864482652818,628.3367860864819,632.9992008753915,7.706720443410047,342.34261631009366,Icy,Mixed
41.60043924829167,629.5417344044172,661.9069570909156,712.100298903147,19.805624942594307,303.81083420964933,Dry,Mixed
46.83622744982857,976.4747564880435,393.4840459195243,460.6627248009623,0.8359896437794967,278.70569673383216,Icy,High
37.090477002982716,878.3990064887041,624.6238299366803,693.7286286962855,26.32651999184936,103.96403248818362,Snowy,Mixed
45.27842881637256,662.9255602260297,650.4566376594145,452.9365446918132,13.360960539880326,73.15926806066985,Wet,High
40.86123526607428,822.5580817460368,585.176477524127,390.03078340463594,10.200378760104993,135.21241614908254,Icy,Mixed
44.47766138459108,684.354025144966,649.3246165038044,312.3378659852358,5.7486161918028085,316.3467405209003,Wet,Mixed
37.46727285192067,852.7592539253059,361.35120564257176,352.8405483963576,11.721911150834789,144.9002336523298,Icy,Mixed
35.720408558966994,865.0512104761875,376.0590916864987,413.02318349557993,29.36217496624689,36.34728946929424,Icy,Mixed
31.298726197445667,710.7882037502803,343.7816381687161,572.6729278201979,6.255970295624508,310.3690918223193,Wet,Low
33.47080884093053,776.8076434460171,697.3305328678225,453.8397036205081,13.434717143601949,150.9497548797203,Icy,Low
36.3785396711252,723.0068515855946,504.8790451543244,372.9603257898477,13.812385319953405,337.3419718369152,Snowy,Mixed
39.581029029048196,688.6259731919088,686.600346178619,524.5918990630415,26.671964962171508,272.12677161352383,Wet,Mixed
32.15402144243317,788.3481652328381,411.47492385932185,750.0124151399169,6.048617877918506,244.41525978931247,Snowy,Mixed
45.07767524039373,978.3439224674067,415.8361946555874,337.9189807457767,27.630558323102807,134.19009635415807,Dry,Mixed
30.360412594057316,601.4451761050134,501.54214919088975,376.65699773573743,12.206762882962076,347.07097433731764,Snowy,Mixed
40.71054467059348,685.9736601456578,377.0493163272155,621.6344564519087,7.913821042887323,10.151504895418629,Icy,Mixed
31.409065406213482,911.7119196298481,374.2740071296602,391.62392663536014,15.301301711284543,159.0337904759415,Snowy,Mixed
34.556105163224274,543.0656146173728,488.6700066899459,620.0957965370403,12.167315690050689,44.73994038354584,Icy,Mixed
31.37089933423049,895.3983293051524,400.93569623443875,304.52307804065435,8.858704141617398,64.93571068319368,Snowy,Mixed
31.335964813064678,511.63584313867335,622.9315702515571,357.9359030553253,3.0133260714917953,336.72689711899983,Icy,Mixed
32.34093992289159,527.3664331549778,445.7658190052613,437.7402104793206,21.033147214635708,50.98373020216136,Snowy,Low
30.195740168902272,810.6606749948769,462.4131641374174,339.2473245921944,15.53362917274647,63.26852772094959,Dry,Mixed
40.50501095549074,661.6765539576141,569.0580801011879,442.74981627932607,25.066411079991152,349.7638476840757,Icy,High
48.21516918659394,984.4667832114355,372.28154345637324,311.4663710657876,17.41739969924215,316.932151071385,Icy,Mixed
43.11070479052868,938.3328489195242,651.5318064096111,606.8329895439728,11.199601261035822,312.8387732132986,Wet,Mixed
41.6514339445008,525.3279763537327,644.6793811214103,422.0860049072316,5.83353696972635,272.37871988829716,Wet,High
43.5698549409048,868.0112203135393,624.6639264662128,447.60658690230554,20.20323631638519,314.228685983796,Dry,High
34.020116382262465,892.9349581423809,626.0469089945037,472.10915330997994,11.18539554904385,109.86344156076031,Icy,Low
36.52303821971883,920.1958021978581,306.4500954140903,723.4919104953494,12.255991544269417,96.19528650910497,Snowy,Mixed
43.5441797563072,672.5819055262655,543.2277938010066,788.0327796564372,10.583425795058286,136.31825959170504,Wet,Mixed
40.5684691153932,806.1205047242534,634.8991723588579,439.42136415745,20.703797384211033,126.1868066980186,Icy,High
36.00610078590282,909.3303478141204,641.6516857844422,531.5192114917987,11.220669700039315,93.65685208490704,Snowy,Mixed
46.38067166138014,677.4374690097527,311.5830658801407,318.3407721852926,24.710043774697414,326.24308345705435,Wet,Mixed
30.749154533796727,570.1578249758151,661.7883772179905,314.65309872805005,16.99688442814641,298.4305091919425,Wet,Mixed
45.2728009528056,632.8715288018785,584.4347127342296,619.2860787683985,27.115988653867483,77.83912088516227,Wet,Mixed
30.27088153319758,642.853684977593,609.5625687539094,481.9998407922949,3.4543410371376426,182.3426321132725,Icy,Low
32.86167040127679,794.1320893068903,468.2558924352782,465.2228369151409,10.88541003285023,264.91253972618927,Icy,Low
31.338940513298382,621.1746452845435,433.89539464615655,726.1831685645184,18.650144695797756,280.33689575377866,Wet,Mixed
47.822581491578475,610.9977721188388,510.3456182271026,559.2471948727975,12.039921568223816,215.58251658777945,Snowy,High
43.125183503851275,982.3300608971058,583.561338122214,737.1378322234988,20.99676582678206,312.00510791706205,Wet,Mixed
44.53485585076368,696.872804743547,644.8894892453253,692.3096262043505,25.06184988777637,155.1427554596834,Icy,Mixed
41.75889915634076,581.969805235472,504.7987055583026,450.7500044172829,9.74284296699976,340.27970225193894,Icy,High
41.09403883750828,839.5390453511741,322.74303116008076,322.54247468807284,22.356430662256987,22.866958914550803,Icy,Mixed
33.531227553532545,821.6233182900646,326.69058966759053,399.24063503658454,23.25734269633828,141.73210639437477,Icy,Mixed
38.58340027060752,765.6678384282411,520.1788246539718,501.55088564718386,29.539669996661978,263.1728568122138,Snowy,Mixed
33.4278250180215,748.3757780342092,579.1944173845103,755.3890309402968,26.050837840586528,224.26692497796745,Wet,Mixed
42.91846387959642,903.6743502843158,665.0291742350524,405.0519600878755,29.137790308225345,234.13197227832936,Icy,High
31.497117773787135,553.0415718630279,691.9705098169998,538.6127388264852,9.079055647382914,38.398862314078094,Icy,Low
32.03733510425062,834.1227797271467,631.497455989118,674.9669308171719,6.9336529445167505,17.31325556825743,Snowy,Mixed
45.30937054086241,721.2257624300164,334.2861230404385,363.2851969352954,13.576361724414259,330.88269822303874,Icy,Mixed
33.79160064924964,996.7998744457614,526.6949388576319,780.7472307868952,18.234746908501585,95.04265674637486,Dry,Mixed
49.49373992627265,971.422796773328,501.06993385789417,688.1038148246647,3.9548581362827173,205.89918047565624,Icy,Mixed
38.67928388900509,972.1393823072724,398.82838350778445,437.8550768066638,21.50696517977351,85.7602293967516,Icy,Mixed
37.00635728683135,510.75031743029433,565.1265577945331,351.1183330601443,6.154993619576236,309.8692451972432,Snowy,Mixed
31.147179515167892,852.5941218838011,660.8864613906851,581.4894778471651,15.890959747870392,243.33407116390026,Dry,Low
33.69735985059965,875.9835131957009,331.30554214727545,395.7134469093498,2.0185401598535533,342.3185454520132,Icy,Mixed
46.7549934864805,757.5749738607706,443.739384785682,511.54146185357,4.482982321022501,141.4496944994161,Icy,High
38.65441610345832,669.0105899025306,563.3351285560422,304.1405068324646,26.65751353527772,170.60551330193445,Dry,Mixed
41.7886322922135,934.1745812384313,491.5059125295017,695.0390500527017,6.249989601322399,178.97106156363444,Wet,Mixed
36.36190382972134,679.5212137480446,362.1733648418741,696.3715524220509,8.907223589939019,313.13636503268145,Snowy,Mixed
34.92872391566058,652.0689350514343,584.2824587055705,499.9933018616086,28.399606007279647,87.81043950411282,Icy,Low
34.08667460847028,639.8295200060521,523.2614236135167,365.52123382793593,15.816597761408069,98.36612069245736,Icy,Mixed
31.649379036479235,867.6882540126531,362.4312435271535,303.7070226244205,6.282249807722476,157.59713601053576,Icy,Mixed
35.31907366353369,640.5575239303114,524.0936125019109,609.2352175567331,3.979946925378867,169.02012758689466,Dry,Mixed
47.99211214219002,666.8084668580955,637.0430534163174,486.94241054523104,27.359263093088643,16.997647075005816,Wet,High
39.69751148276346,833.5267887317548,518.8023174213106,621.0807305286992,14.118219062422323,42.647765887674936,Wet,Mixed
42.257315541725404,901.5965064773388,342.8704701373894,308.5647493539314,5.115753008307504,68.64938063701001,Snowy,Mixed
46.413769322450165,891.5836232591505,657.1617614358076,308.31322275470256,22.62029053714647,208.89686500656015,Icy,Mixed
30.82010161901306,863.2363442769107,321.63568863755773,717.1613059307927,19.16519801379406,60.659631369049066,Dry,Mixed
44.226774864251745,835.5755899736412,445.8932744957117,542.3129246216225,27.52498182579331,341.7672974537035,Snowy,High
49.964654726019106,981.2708989722,448.2745747673638,692.4343283515875,15.844001342977807,27.196355907033073,Icy,Mixed
44.24048772123669,875.4296889846892,612.0336959655302,544.1419592747964,28.36118534841001,92.98166888809854,Icy,High
31.080163958593644,912.6699449875929,620.6176350810262,358.1127656001357,2.712883096607155,228.77025755696883,Dry,Mixed
48.562821795389766,915.6802316183969,631.7523186012374,634.0526585443051,23.581054848751513,177.33640066870694,Dry,Mixed
32.049111595765964,631.6845741975796,367.72602442621417,704.1816500649475,2.7575380712075424,317.4769240829965,Dry,Mixed
36.50627967117228,583.1783649650367,348.4972732492546,468.86123370733344,13.582385752844278,146.74847557907734,Icy,Mixed
49.75435466400621,898.2358180518552,348.8274544229069,621.5442880740247,18.206362922300787,63.506998707510306,Dry,Mixed
42.24673955463119,912.3010641389867,357.47529334966504,647.1391457901918,14.35546606786541,91.21815942371269,Icy,Mixed
48.14506606182594,985.2448747608564,320.55527006640324,502.4272686543195,15.776088590179334,109.906819357907,Dry,High
48.856436609061575,604.245208597288,642.0410020641071,699.197864889743,24.998784596818272,182.51645727490396,Icy,Mixed
44.52258031182684,903.9889744966163,513.6156149521737,394.0357662025352,13.011945961356606,216.54051268672248,Snowy,Mixed
40.63249663007254,559.9592968316282,631.4901584601423,405.73182182507014,9.38566726043616,2.8658508059448007,Dry,High
42.97751430140055,692.0709105295971,605.1260005775137,447.34474552771167,9.333398566055997,56.01885772271309,Wet,High
37.237268925188474,837.6766678385652,517.5057358613027,453.5671043585247,22.29889672965797,25.393638682599217,Icy,Mixed
37.23593498883402,792.2984333585863,677.26854932306,375.09307010484594,8.490984863265382,91.64474396552376,Wet,Mixed
31.64356206927652,915.7295520248256,427.0827489533672,586.5588170486603,0.9540832410257971,169.4246050418879,Wet,Low
36.502491130317644,856.4324385478058,669.6151399334657,544.0292948204882,23.345286576644835,129.3088637004006,Snowy,Mixed
41.325282077969796,790.1100583476957,442.83898407400716,534.1144843278532,5.238956235084734,128.0690493942703,Wet,High
39.0730268492044,757.6932455132265,539.229906740209,311.704946036101,19.35538429181155,65.24806454194342,Dry,Mixed
38.46840067011352,552.9899395253278,350.5041098070215,788.8262785882484,23.679456868295244,63.92013272341199,Snowy,Mixed
43.90400560340714,553.8208301919262,397.3301519181301,311.41781439236246,18.55839835424985,110.542977256799,Snowy,Mixed
41.36830007050493,946.5551356609196,555.8236695209241,419.0767924399454,13.854996367610607,337.68198659206746,Wet,High
31.623939649480292,915.7018927594265,392.7841930139352,609.4289596888448,25.539702628746312,69.07792485770725,Dry,Mixed
31.209681323057364,990.2614864284405,611.3269041428524,713.3196106406087,15.797510237621825,313.04123794249125,Wet,Mixed
40.30954901487847,813.7632866497655,506.7724329464115,629.4476031895077,6.591760313030521,324.729312655352,Snowy,Mixed
46.69531458315609,916.7570748061985,609.388020306558,456.2570915950278,16.01508643024281,243.6715583611666,Snowy,High
45.42418587155617,768.8476227846238,482.18124733224187,535.0410748343709,21.177678749725803,309.2332158317814,Icy,High
44.188077812461884,629.3177616108278,456.6883562280434,601.8844980313563,0.2691292724369354,244.63906373273525,Icy,Mixed
42.317280482195315,569.8968299905066,550.8532905450771,548.117858944285,8.447134219863289,241.12146622597731,Icy,High
46.6810684148645,808.4118714465264,488.70702494021486,361.6155058737412,19.519888488733184,38.835654186532246,Icy,Mixed
46.57962010824779,597.1007905158071,559.5639430854994,629.9800093773136,26.123993384563857,284.3216265013519,Icy,Mixed
49.99042296077519,592.5690110978602,599.1841312760267,779.5961860414046,25.812695165921678,79.61460006625167,Icy,Mixed
40.87728620152154,562.7666494921382,388.05751583092064,547.4618854078349,15.842433351390023,122.67989317383567,Icy,High
42.01663791334792,656.0157411430756,354.7629484885813,487.2964114271384,3.1687410552934536,78.61478740311382,Wet,High
47.39242209334655,541.4013530625652,331.54780404979084,596.5831787067287,3.442806667195245,209.880181119693,Snowy,High
31.147338995035078,550.6882119938272,573.0191909977038,373.83057755316577,22.261819382590144,251.581491266748,Dry,Mixed
43.67648392460399,585.2895637907565,624.7172429323703,673.6052046667899,27.973214533136623,26.276810816660728,Dry,Mixed
33.21109041134355,930.7719567145829,443.6057260728239,770.3887548569594,18.939799326729077,44.792006826117465,Snowy,Mixed
41.85897827384751,943.224225192348,325.51863391765255,730.6579207924782,1.1305453528852027,276.6497058196083,Icy,Mixed
36.32666161152628,517.0538312398511,639.7420499434102,393.0700557166564,21.796454134080115,76.2897628177482,Wet,Mixed
49.11154412183144,500.7006175797463,598.9431954285153,345.0615285344518,12.533000635279114,310.6232345020886,Dry,Mixed
43.85658831215514,983.9943088784136,362.6105014759621,480.87632438983724,8.004738788055294,26.91541362088405,Snowy,High
45.76714748570213,669.1407410362884,519.5208315296801,733.0718833127431,21.909834973020093,272.70433314938373,Snowy,Mixed
41.200608420048,772.8906996743051,431.32100035419296,758.5072267758076,9.729916031450134,245.2396916316146,Snowy,Mixed
46.05003607370118,909.885252816469,434.01273030986204,405.28708912850806,28.990188558171592,12.097410305381583,Snowy,High
46.419157443447176,844.2938162322457,660.4370910436036,764.6331665774783,7.063074412694621,117.13022596843044,Dry,Mixed
45.587831956006,859.6292267306019,429.83683270293034,431.505397188081,6.98490673647096,249.9160943410277,Wet,High
30.808512184114235,853.8833396902885,662.0853737708749,562.883296179203,17.75670339784929,211.34770588314746,Dry,Low
42.879920183627604,816.8243236669184,400.3545672517408,795.5685715933993,27.35822566606741,339.33973882543745,Snowy,Mixed
38.12938915218275,723.4460207829691,466.1264356089548,661.9559052608349,21.7069262910344,337.49713188458145,Snowy,Mixed
39.47970180634698,548.6776211549069,697.7052446820951,517.3013518999211,9.807689818703041,171.17485330469933,Dry,Mixed
36.145204505525875,639.7768449051563,617.0999673027347,414.40973917905717,11.28528179277025,158.84685118744784,Wet,Mixed
30.89890610628022,552.7400695486875,414.0535603023395,739.4455057797495,15.446352524034968,316.8627259602121,Snowy,Mixed
30.73503666596792,845.4545079361644,603.5855917452852,525.3014514159784,5.805334547363891,124.66667493015362,Wet,Low
36.96137244375392,702.0707528672586,480.76546121556623,548.8006792573403,11.438159551747697,118.07058517339874,Icy,Mixed
36.059053560219255,995.6837234123163,684.8922817522483,457.40256173581065,10.901254754481819,258.883266396712,Icy,Mixed
44.36311543917327,575.0978617387858,438.0390743325155,524.7412692345654,3.58820214994274,79.624424443389,Icy,High
40.09695760782,505.02021392130393,479.9028107097558,693.9362970691508,22.428705239096576,6.497650073964656,Wet,Mixed
41.52375088288041,512.568852453509,647.068555078974,325.5488163358242,1.1146102032198602,288.40819316178136,Snowy,Mixed
30.565214348596072,731.5123685440599,550.1659109837772,404.398194850122,24.06856852154894,163.51254746462553,Dry,Low
47.22769833335481,598.2144049747781,510.8192611826578,620.861332708294,10.165063498859057,341.4215307229281,Icy,Mixed
35.84283688758218,680.7584900805721,392.02984389539375,380.6761476168216,15.261985242466139,214.4100769441298,Dry,Mixed
31.356359810313258,778.8337879467795,639.6965302863307,413.65893490995165,29.46524161553517,132.77125014358052,Dry,Low
36.9962538625006,732.3289337401881,601.9804835487405,726.0513433178651,21.580985287172176,274.3279495262209,Wet,Mixed
31.101700226971587,690.9397487457436,517.1011697697783,395.1138435442281,17.91445303044239,12.519867859311216,Snowy,Mixed
32.550408657548836,627.1525568395842,445.1533976239533,348.8618579783573,23.242935682099414,81.41832897470465,Icy,Mixed
48.853180513203995,722.6249911425197,395.90655550059347,455.54328067619133,17.998584757302034,103.58599431952807,Dry,High
36.96225465711716,890.4279416207398,601.1475927239642,657.8319725278766,14.074448737184996,128.31874855105093,Dry,Mixed
44.56053725207718,962.8704970960746,687.1331669923579,517.9952256049218,26.20318842080543,50.62151751554755,Wet,High
31.466965446071356,537.8120572663212,639.6893228734468,374.5633898767869,14.139937335019177,15.954766830416208,Dry,Mixed
44.31108171699627,778.239077771274,695.4552455029517,362.00868377541576,23.717215909153513,287.56114564251124,Snowy,Mixed
31.860375917257056,952.116333845634,638.6473614158376,780.2731999773214,17.080635519291494,118.5418374481854,Dry,Mixed
38.34230930906336,569.8045113298925,589.9015528123455,502.6054775815025,17.524452380424453,211.25670697207818,Snowy,Mixed
31.21057650250385,833.8048683976804,503.2212032456101,449.6141086573044,8.332140464929733,98.18539380149328,Icy,Low
44.801181600483574,686.0360834598215,676.4529781042231,436.2730374045043,3.893196358668413,49.91280807387538,Wet,High
47.25316748335305,904.0245293251503,303.1992031312471,415.52925688196814,2.467668204153167,236.38238516156258,Dry,High
44.94336253247412,635.0735306739082,313.9040767692211,412.91510341476385,17.72554487242499,76.55219275889455,Dry,High
36.43644695698148,943.8241145359757,300.3233711083476,689.9705881938243,0.28559866124377997,163.5771704868275,Snowy,Mixed
37.13074795263504,811.6457608867597,405.0471660751991,401.28803679884453,18.74369901012905,321.09943684917084,Wet,Mixed
41.87324774959361,865.5746001453805,601.66675288894,580.057934603567,15.538392575873912,10.300256720759101,Icy,High
45.89812189309623,605.7604040238259,323.018811578288,533.1588707771764,27.692791939254025,153.6532935491399,Dry,High
30.154387451912203,738.9269023137576,560.0440036302136,662.9188618095973,17.53490791737795,327.3993346013682,Snowy,Mixed
44.691744671156144,871.2272556497971,322.0544966372652,412.99645641414804,18.477346941497085,321.2267988637811,Icy,High
37.70566208087855,619.973904407188,494.100117348571,467.12763642151776,28.789621968007292,152.10749144222123,Dry,Mixed
36.70980626188859,740.917972253787,479.218150433206,688.4578251818916,29.778067160586374,18.640079432442356,Icy,Mixed
34.301107815362485,640.2664236533897,508.9224272984329,551.4472647659532,23.8113731053142,250.4191914877669,Icy,Low
30.752285111790282,545.448845755058,611.8333661572644,431.96558020385817,24.73134798782276,59.003752548050805,Dry,Low
46.15970293989245,894.6707125865032,453.448550591134,611.1957046518952,27.610085813821335,12.649467287202786,Icy,Mixed
47.13654728000879,589.4301865851788,363.33454041719443,782.6753906626088,17.065838596818256,40.0073453602099,Wet,Mixed
43.70999215468469,625.9947684729564,339.9469800253409,304.57513137718513,27.956192232136747,331.3984095835574,Snowy,Mixed
33.50085360104945,781.6584073249637,347.73293024506444,463.916552666732,11.059679169558214,47.46323209024597,Dry,Low
40.655870818464024,529.2179758015133,493.9966586245993,364.827413623707,23.251885448310908,123.14049900152654,Dry,Mixed
47.366403117202054,592.3433698088946,419.75729411807856,425.70966616348045,13.198198646155197,53.88792916329693,Wet,High
36.70339503865252,862.1134179182,500.83534324983435,330.1177553908444,27.88274949794856,202.08982010479463,Dry,Mixed
46.69144118617273,634.9909097427271,462.68692479660706,566.3764825705217,9.49224484636021,53.971827109917335,Wet,High
38.164370504813725,680.8158871410382,596.0194726106165,565.3663676994628,28.465549202808013,295.2084293747915,Dry,Mixed
41.85332628941364,850.3495165415908,385.51977126743003,544.7929230129579,10.419610585945872,260.9861289595999,Snowy,High
49.34136076168467,977.1985383140782,562.5508763703392,784.2832021587944,3.165063303743285,126.62609639134196,Wet,Mixed
42.703600030994515,651.110424102218,594.5344255492412,491.9093721620939,24.91088906730813,13.530146007927657,Wet,High
39.033636767217395,666.5249566459413,607.7004751569946,412.40007112249083,25.059816751455074,166.20971552536935,Icy,Mixed
48.52836953195374,527.2860621988825,679.1934273737434,349.23949671018556,18.119430719082576,270.6742608357019,Icy,Mixed
41.627067118424876,663.0768348235355,629.6350942114011,353.4910711460013,25.17842011087924,113.13583501705331,Icy,Mixed
36.36125399756458,504.2401497171399,476.2231310623283,752.9410463193068,13.869494090706546,188.66799404627048,Icy,Mixed
43.89453262104739,816.9534545779869,636.8810889825265,607.2392734894131,28.98489857555373,225.79649990822256,Wet,Mixed
49.21533107807909,763.3161666242961,319.44894693216133,457.22386779945816,24.29754703176474,94.27967596368153,Snowy,High
38.01054710114103,526.6474461956951,660.367618194437,308.6035110543127,17.879368603778715,283.54216609503965,Wet,Mixed
30.020841802764973,674.2201239509832,391.3538528032468,688.7797364138603,13.209604178322635,210.3121489455454,Wet,Mixed
32.34323531484157,685.8357606118325,591.5152289832492,345.79941296338274,3.2408378275505867,63.96617593876255,Dry,Mixed
31.116487239637777,627.722150652446,462.0151119458722,438.8962151432454,17.98786261494129,327.6712884202839,Icy,Low
31.71696921264654,890.4265666546232,423.2668962947291,494.5644053410572,14.490425335826865,29.92190599709896,Wet,Low
49.088999913129555,807.3790969655159,391.00540679033674,745.145689073375,23.35325224551039,125.46815080582081,Dry,Mixed
31.053504119749412,740.4068130408217,301.34731985183026,314.34124568915075,26.092256960662723,16.302834644162346,Snowy,Mixed
35.613871141490606,742.3603503583724,520.6601722468367,584.8318342108804,7.688534363002253,134.2863188643738,Snowy,Mixed
30.509137411114978,868.8715051235812,592.2756385293645,345.29649965164043,24.698742071322354,98.78691583637686,Wet,Mixed
44.87333400282271,975.7433102404932,402.0551933820043,663.9144327232167,9.909207002864537,103.80565821831792,Icy,Mixed
38.05325568761016,850.5407253029583,595.5130998038704,537.9454995491183,15.848369956313764,220.95585757626617,Wet,Mixed
39.0814958540702,655.1720905280034,686.3880472709252,435.2502186255522,8.765846717082589,236.32938704792977,Snowy,Mixed
32.80295350816989,854.0079063803537,311.4286304434577,404.2063913642751,11.925500136776643,245.31638288073083,Dry,Low
37.70179673122389,996.926039621607,353.19829835019044,560.1850256371146,21.060883876869976,182.73706576463877,Icy,Mixed
49.44518942180094,999.3715971879654,609.8627319179552,788.861478286726,11.259760468287608,201.8048327088671,Wet,Mixed
43.37858775903584,933.190436490996,396.68014924322176,731.6946336399984,27.61707647679301,169.86933550614808,Dry,Mixed
37.2208907742613,656.7616291268179,596.8523185964539,301.2546448794034,15.126636854042285,67.98180479961374,Icy,Mixed
32.67169701557788,762.2530619526451,567.078453321399,581.1270465999748,16.08714482457444,93.28383021670447,Icy,Low
36.44302151778856,727.7692434569967,316.0893566657124,387.6147382983547,9.43899164532532,169.46632831016893,Snowy,Mixed
42.441242972772635,883.9625206084002,451.5477407031143,508.9185343115348,0.7320699339225356,147.09430364200884,Snowy,High
36.54830244120423,817.8149015298278,361.9842738437071,739.5254125681495,0.5503669710671766,148.3624436998124,Dry,Mixed
45.75691037248626,594.2993415934044,560.6161227645788,408.2606172748853,22.188499267332993,170.1957123333547,Snowy,High
40.44254130221755,945.2325073816776,505.1421327448981,737.2286395569256,7.826815479204777,146.17197954767653,Wet,Mixed
33.94126386293952,949.5372129795937,401.97992602671286,701.8203599125479,17.76187983070688,246.55823185698443,Snowy,Mixed
45.79922498792319,742.7493557240764,346.95980632729174,404.9507210903705,28.449120844840714,297.5548595268387,Snowy,High
46.67129757626341,861.2960891154853,498.9460269665623,704.8151393588546,19.202148694975705,295.811087425342,Snowy,Mixed
31.61637856772104,834.4819325226872,500.4184045817421,364.56902557033885,8.44733937497732,287.72636450906043,Wet,Mixed
40.07915353270113,503.89824323924654,694.3521750798691,658.2528636736001,23.894428964820158,70.90793489393684,Icy,Mixed
47.354389802152596,746.5426215600329,619.3689410784121,411.9132443548517,19.909522079412856,244.07715503669675,Icy,High
34.78789419343574,586.0350175931083,490.9556253546195,663.8286546573574,4.346873234196763,255.93960053747665,Icy,Mixed
43.38985961191529,836.5332591914653,584.7132491524593,658.1642826828179,5.1720245801851,240.09203289767768,Dry,Mixed
34.639330514281845,555.3557538379791,568.6457992703175,740.1384155892655,15.667414015904965,166.99663923614233,Wet,Mixed
36.15237749561715,639.9445658870576,307.00731516983257,531.5723709525744,26.302737115452253,12.880102911403405,Icy,Mixed
47.360049521379395,906.5685126444167,369.2551423888647,568.5374376639222,16.07189108141813,191.0241593892099,Snowy,High
41.816455597129725,891.1604279640187,521.7482560073068,641.7557498622537,21.30801006225712,144.9349237814886,Dry,Mixed
49.951956328981126,722.9935000004974,443.9476292884354,756.8682793258549,17.864927930084885,4.2928479540099085,Wet,Mixed
49.72788180223749,835.7019159044405,527.1233136302767,440.50167626718417,25.59371172985906,56.02389375961539,Icy,High
48.17346880077547,654.1096504466452,638.5210491264932,794.1030536663,28.836005285510115,145.65428956483836,Icy,Mixed
44.54504003374342,635.2820663795105,667.8170742982143,750.3706396085514,1.7699193156478987,22.85255689233715,Wet,Mixed
41.378034528099555,584.073823892402,665.044410747071,393.6397116664573,4.364380211639105,117.17484510394867,Wet,Mixed
37.593166825533224,826.6179726089015,453.0705116488999,676.7213396345687,23.63651624046006,85.17744820441169,Snowy,Mixed
42.821915547789914,621.0726822865001,338.6055755170593,352.16172317560194,25.299515642847467,249.97927754295898,Snowy,Mixed
35.410717046166205,852.6804481921404,318.1535018147259,461.8194785317737,10.58779663271593,85.00945378588395,Snowy,Mixed
47.81358226646471,634.033395478298,574.4226071720811,699.3423353342383,7.647604725417438,126.46007536339225,Dry,Mixed
33.053473133308756,526.1897402346776,566.3585317748077,551.9103823694358,3.3557684038726077,114.66599254104256,Dry,Low
31.327308535687138,598.8830260264099,453.003193915275,430.99905966960085,20.29289194382827,325.6574418454742,Icy,Low
38.637780724055055,802.1869495129556,608.6589236313189,723.2898880054836,18.16154413447855,43.34490609309866,Dry,Mixed
44.55269342352374,610.6487845286531,344.925645989275,727.396733943134,22.96190587879439,69.23415615522089,Icy,Mixed
46.60062580339998,788.9498729258758,429.68847221740515,498.13741302376496,23.02356852837181,16.745901653384344,Wet,High
32.62403151317935,877.9206777015095,465.21055584561526,351.40179567517964,26.88936405826045,206.43101955879317,Dry,Mixed
31.398358012722795,632.9913310578582,395.2409379986793,548.1890064651934,28.39120239927214,206.960627738107,Dry,Low
33.63525409105343,520.289377596995,419.17607153129626,624.839146651715,18.913790020111477,223.3846892785232,Icy,Mixed
38.07879564670197,847.571589663931,567.2328835829439,503.30042972434774,13.748376349447154,7.012498658489914,Snowy,Mixed
35.46739237212389,939.8433436774674,404.37514554661277,455.579550112925,28.439660700038157,133.7418190248632,Snowy,Mixed
46.66799407515721,617.9293956937283,628.535808878792,538.0558939113719,7.481787929133501,19.700220888786745,Wet,High
44.93430000484256,610.1540957020507,337.3809813640315,344.0226583677852,5.720759699245401,343.00903314908817,Wet,Mixed
36.34580584087752,588.2666181515409,322.3212476406341,683.9603471564278,14.559713162395427,48.11967217631641,Icy,Mixed
39.79748346241658,894.0876843551262,440.14003765227744,522.0546623828484,11.131343266088141,271.0996765939588,Dry,Mixed
45.93229381813974,703.5823377619718,574.5357185090428,517.929569461475,26.97724608688036,77.63668750600367,Snowy,High
45.98072449241252,636.4590269663321,661.9155765488166,629.191956548617,13.083327273872833,43.519141968025146,Icy,Mixed
47.64954392358137,731.0536675865219,408.6628469744826,740.8593804300293,23.385765774264716,336.05110309712455,Dry,Mixed
49.57412606672605,821.3686965326484,447.9712346612015,606.4544193481365,9.729052937183884,118.02193776454106,Icy,Mixed
